"","time","open","high","low","close","adjusted_close","volume","dividend_amount","split_coefficient","sma","ema","macd","macd_hist","macd_signal","slowd","slowk","rsi","adx","cci","aroon_down","aroon_up","real_lower_band","real_middle_band","real_upper_band","chaikin_a_d","obv"
"4106",2016-07-14,97.39,98.99,97.32,98.79,93.1462,38918997,0,1,96.7308,97.6673,0.1123,0.4581,-0.3458,82.1086,81.6283,48.7994,10.7612,40.5689,28.3333,1.6667,89.5896,96.7308,103.8721,2304952151.3227,1595678766
"4107",2016-07-15,98.92,99.3,98.5,98.78,93.1368,30136990,0,1,96.5917,97.7038,0.2798,0.5005,-0.2207,78.8007,77.6867,48.7917,10.5948,59.572,26.6667,0,89.9591,96.5917,103.2242,2295911054.3227,1565541776
"4108",2016-07-18,98.7,100.13,98.6,99.83,94.1268,36493867,0,1,96.4893,97.7735,0.4915,0.5698,-0.0783,82.4211,87.9484,49.6435,10.54,83.7875,25,0,90.2616,96.4893,102.717,2318093600.9305,1602035643
"4109",2016-07-19,99.56,100,99.34,99.87,94.1645,23779924,0,1,96.3925,97.8422,0.655,0.5866,0.0684,84.4056,87.5818,49.676,10.4871,96.5708,23.3333,0,90.5721,96.3925,102.2129,2332505676.082,1625815567
"4110",2016-07-20,100,100.46,99.735,99.96,94.2494,26275968,0,1,96.3072,97.9116,0.7828,0.5715,0.2113,88.1829,89.0184,49.75,10.4955,112.2749,21.6667,0,90.8606,96.3072,101.7537,2322538929.5993,1652091535
"4111",2016-07-21,99.83,101,99.13,99.43,93.7497,32702028,0,1,96.2252,97.9614,0.8318,0.4964,0.3354,82.5749,71.1246,49.3154,10.4076,112.7347,20,0,91.1285,96.2252,101.3218,2300329530.9041,1619389507
"4112",2016-07-22,99.26,99.3,98.31,98.66,93.0237,28313669,0,1,96.2392,97.9843,0.7992,0.3711,0.4281,68.3018,44.7625,48.6871,10.196,77.1141,18.3333,45,91.1205,96.2392,101.3578,2292035627.8637,1591075838
"4113",2016-07-25,98.25,98.84,96.92,97.34,91.7791,40382921,0,1,96.281,97.9632,0.6593,0.1849,0.4744,45.3518,20.1684,47.6291,9.9225,43.2946,16.6667,43.3333,91.1681,96.281,101.3939,2269320234.8012,1550692917
"4114",2016-07-26,96.82,97.97,96.42,96.67,91.1473,56239822,0,1,96.3298,97.9208,0.4887,0.0115,0.4772,24.8396,9.5879,47.1007,9.7274,21.1364,15,41.6667,91.2591,96.3298,101.4006,2231222290.8657,1494453095
"4115",2016-07-27,104.265,104.35,102.75,102.95,97.0686,92344820,0,1,96.485,98.0857,0.8504,0.2986,0.5519,20.8186,32.6994,52.1591,10.0256,206.6545,13.3333,100,91.1883,96.485,101.7817,2161963675.8657,1586797915
"4116",2016-07-28,102.83,104.45,102.82,104.34,98.3792,39869839,0,1,96.6377,98.2908,1.2351,0.5465,0.6885,34.8107,62.1447,53.1671,10.3234,209.359,11.6667,100,90.9842,96.6377,102.2912,2196452309.6019,1626667754
"4117",2016-07-29,104.19,104.55,103.68,104.21,98.2566,27733688,0,1,96.8047,98.4848,1.5119,0.6588,0.8532,62.3696,92.2645,53.0608,10.6211,205.5708,10,100,90.8655,96.8047,102.7438,2202509092.0387,1598934066
"4118",2016-08-01,104.41,106.15,104.41,106.05,99.9915,38167871,0,1,97.0182,98.7329,1.8584,0.8042,1.0542,84.072,97.8068,54.3742,11.0618,232.2899,8.3333,100,90.6981,97.0182,103.3382,2236289851.4295,1637101937
"4119",2016-08-02,106.05,106.07,104,104.48,98.5112,33816556,0,1,97.2142,98.9213,1.9835,0.7434,1.2401,90.6541,81.8909,53.0853,11.4265,204.0787,6.6667,98.3333,90.7127,97.2142,103.7157,2218156335.8932,1603285381
"4120",2016-08-03,104.81,105.84,104.77,105.79,99.7463,30202641,0,1,97.4308,99.1465,2.1633,0.7386,1.4247,86.4596,79.6813,54.0103,11.7791,209.777,5,96.6667,90.6722,97.4308,104.1895,2245536300.1643,1633488022
"4121",2016-08-04,105.58,106,105.28,105.87,100.3592,27408650,0.57,1,97.6383,99.3669,2.286,0.689,1.597,79.2724,76.2452,54.0666,12.136,204.9964,3.3333,95,90.6253,97.6383,104.6514,2263047382.1087,1660896672
"4122",2016-08-05,106.27,107.65,106.18,107.48,101.8854,40553402,0,1,97.8878,99.6329,2.4845,0.71,1.7745,82.3305,91.0652,55.1883,12.6402,225.5402,1.6667,100,90.564,97.8878,105.2116,2294221085.6869,1701450074
"4123",2016-08-08,107.52,108.37,107.16,108.37,102.7291,28037220,0,1,98.1883,99.9194,2.6827,0.7265,1.9561,87.3264,94.6688,55.7951,13.1933,232.0866,0,100,90.6515,98.1883,105.7252,2322258305.6869,1729487294
"4124",2016-08-09,108.23,108.94,108.01,108.81,103.1462,26315204,0,1,98.4932,100.2109,2.8425,0.7091,2.1334,94.3808,97.4083,56.0941,13.7791,232.8765,0,100,90.7451,98.4932,106.2413,2341216570.9342,1755802498
"4125",2016-08-10,108.71,108.9,107.76,108,102.3783,24008505,0,1,98.7285,100.4663,2.8706,0.5898,2.2808,94.159,90.3998,55.3928,14.3029,211.3197,48.3333,98.3333,90.7024,98.7285,106.7546,2327316910.1448,1731793993
"4126",2016-08-11,108.52,108.93,107.85,107.93,102.312,27484506,0,1,98.9692,100.711,2.8544,0.4589,2.3956,88.67,78.2017,55.332,14.8121,199.0735,46.6667,96.6667,90.7229,98.9692,107.2155,2303904182.8114,1704309487
"4127",2016-08-12,107.78,108.44,107.78,108.18,102.549,18660434,0,1,99.1962,100.9559,2.8291,0.3469,2.4823,77.8701,65.0087,55.5093,15.2917,184.7614,45,95,90.7017,99.1962,107.6906,2307862456.6902,1722969921
"4128",2016-08-15,108.14,109.54,108.08,109.48,103.7813,25868209,0,1,99.4508,101.2354,2.8808,0.3188,2.562,71.8855,72.4461,56.4242,15.8619,190.051,43.3333,100,90.6598,99.4508,108.2419,2331604511.5258,1748838130
"4129",2016-08-16,109.63,110.23,109.21,109.38,103.6865,33794448,0,1,99.6868,101.5024,2.8805,0.2548,2.6257,70.2093,73.1732,56.3336,16.4772,187.3421,41.6667,100,90.6073,99.6868,108.7664,2309074879.5258,1715043682
"4130",2016-08-17,109.1,109.37,108.34,109.22,103.5348,25355976,0,1,99.9,101.7554,2.8346,0.1671,2.6675,73.0944,73.6639,56.1868,16.9117,163.7346,40,98.3333,90.54,99.9,109.26,2327045619.7977,1689687706
"4131",2016-08-18,109.23,109.6,109.02,109.08,103.4021,21984703,0,1,100.0863,101.9956,2.7552,0.0702,2.685,68.6595,59.1413,56.0568,17.3546,156.8402,38.3333,96.6667,90.452,100.0863,109.7207,2309609476.0391,1667703003
"4132",2016-08-19,108.77,109.69,108.36,109.36,103.6675,25368072,0,1,100.2487,102.237,2.6839,-9e-04,2.6848,63.3097,57.1239,56.2626,17.6613,144.8128,36.6667,95,90.3272,100.2487,110.1701,2322388880.7308,1693071075
"4133",2016-08-22,108.86,109.1,107.85,108.51,102.8618,25820230,0,1,100.3837,102.4427,2.5297,-0.1241,2.6538,54.347,46.7757,55.4606,17.8655,126.2286,35,93.3333,90.2392,100.3837,110.5281,2323834813.6108,1667250845
"4134",2016-08-23,108.59,109.32,108.53,108.85,103.1841,21257669,0,1,100.5253,102.6528,2.4072,-0.1973,2.6045,50.3681,47.2046,55.7174,18.0874,124.9493,33.3333,91.6667,90.1519,100.5253,110.8988,2319798547.345,1688508514
"4135",2016-08-24,108.565,108.75,107.68,108.03,102.4068,23675081,0,1,100.6615,102.8291,2.2183,-0.3089,2.5272,42.3814,33.164,54.9405,18.1476,107.9468,31.6667,90,90.1135,100.6615,111.2095,2311611837.0926,1664833433
"4136",2016-08-25,107.39,107.88,106.68,107.57,101.9707,25086248,0,1,100.8133,102.9845,2.0084,-0.4151,2.4235,38.0483,33.7763,54.507,18.0326,92.3149,30,88.3333,90.135,100.8133,111.4916,2323736856.9593,1639747185
"4137",2016-08-26,107.41,107.95,106.31,106.94,101.3735,27766291,0,1,100.967,103.1142,1.7708,-0.5222,2.2929,29.8591,22.6371,53.9144,17.8592,84.1824,28.3333,86.6667,90.2062,100.967,111.7278,2317303204.1666,1611980894
"4138",2016-08-29,106.62,107.44,106.29,106.82,101.2597,24970300,0,1,101.1153,103.2357,1.5548,-0.5905,2.1453,26.3589,22.6634,53.8011,17.6882,77.8933,26.6667,85,90.2815,101.1153,111.9492,2315349006.7753,1587010594
"4139",2016-08-30,105.8,106.5,105.5,106,100.4824,24863945,0,1,101.2382,103.3263,1.3025,-0.6742,1.9767,21.0787,17.9355,53.0268,17.3879,63.9147,25,83.3333,90.3528,101.2382,112.1235,2315349006.7753,1562146649
"4140",2016-08-31,105.66,106.5699,105.64,106.1,100.5772,29662406,0,1,101.356,103.4173,1.098,-0.703,1.801,19.907,19.1221,53.1105,17.1077,62.9671,23.3333,81.6667,90.4159,101.356,112.2961,2315033211.7227,1591809055
"4141",2016-09-01,106.14,106.8,105.62,106.73,101.1744,26701523,0,1,101.4858,103.5259,0.9755,-0.6604,1.6359,22.3613,30.0262,53.6397,16.8702,64.3159,21.6667,80,90.4788,101.4858,112.4929,2338566757.4176,1618510578
"4142",2016-09-02,107.7,108,106.82,107.73,102.1224,26802450,0,1,101.6205,103.6637,0.9481,-0.5502,1.4983,34.5932,54.6313,54.4692,16.8092,76.2449,20,78.3333,90.5094,101.6205,112.7316,2353103679.4515,1645313028
"4143",2016-09-06,107.9,108.3,107.51,107.7,102.0939,26880391,0,1,101.7683,103.7961,0.9135,-0.4678,1.3814,52.4387,72.6585,54.4395,16.7907,77.4942,18.3333,76.6667,90.5739,101.7683,112.9627,2339153096.7807,1618432637
"4144",2016-09-07,107.83,108.76,107.07,108.36,102.7196,42364328,0,1,101.952,103.9457,0.9287,-0.3622,1.2908,70.7669,85.0109,54.9889,16.8348,77.6175,16.6667,75,90.6928,101.952,113.2112,2361463305.0173,1660796965
"4145",2016-09-08,107.25,107.27,105.24,105.52,100.0274,53002026,0,1,102.0863,103.9973,0.7034,-0.47,1.1733,71.8661,57.929,52.2326,16.5478,49.9737,15,73.3333,90.8524,102.0863,113.3202,2323082527.5691,1607794939
"4146",2016-09-09,104.64,105.72,103.13,103.13,97.7618,46556984,0,1,102.1862,103.9689,0.3282,-0.6761,1.0043,58.2262,31.7386,50.0841,16.0495,23.3,13.3333,71.6667,91.0236,102.1862,113.3487,2276525543.5691,1561237955
"4147",2016-09-12,102.65,105.72,102.53,105.44,99.9516,45292770,0,1,102.3177,104.0171,0.2148,-0.6316,0.8464,35.963,18.2213,52.0238,15.6532,29.3201,11.6667,70,91.1909,102.3177,113.4445,2313867231.6882,1606530725
"4148",2016-09-13,107.51,108.79,107.24,107.95,102.3309,62176190,0,1,102.528,104.1461,0.3237,-0.4182,0.7419,31.4634,44.4303,53.999,15.413,71.586,10,68.3333,91.4605,102.528,113.5955,2308652454.4624,1668706915
"4149",2016-09-14,108.73,113.03,108.6,111.77,105.9521,112340318,0,1,102.8058,104.396,0.7101,-0.0254,0.7355,45.4718,73.7636,56.7547,15.6306,109.4322,8.3333,100,91.6615,102.8058,113.9502,2357088122.0425,1781047233
"4150",2016-09-15,113.86,115.73,113.49,115.57,109.5543,90613177,0,1,103.1335,104.7624,1.3079,0.4579,0.85,69.7724,91.1231,59.2256,16.0713,154.2345,6.6667,100,91.668,103.1335,114.599,2434756559.4711,1871660410
"4151",2016-09-16,115.12,116.13,114.04,114.92,108.9381,79886911,0,1,103.4563,105.0954,1.7094,0.6876,1.0219,85.839,92.6303,58.6428,16.5291,151.1764,5,100,91.7744,103.4563,115.1383,2422142836.6816,1791773499
"4152",2016-09-19,115.19,116.18,113.25,113.58,107.6679,47023046,0,1,103.7477,105.3736,1.8977,0.7006,1.197,90.2298,86.936,57.4573,16.8564,138.5665,3.3333,100,91.9428,103.7477,115.5525,2385712012.6475,1744750453
"4153",2016-09-20,113.05,114.12,112.51,113.57,107.6584,34514269,0,1,104.0838,105.6423,2.0228,0.6606,1.3622,85.1429,75.8625,57.4485,17.0669,124.2005,1.6667,98.3333,92.3282,104.0838,115.8395,2396645104.0698,1710236184
"4154",2016-09-21,113.85,113.989,112.441,113.55,107.6394,36003185,0,1,104.4423,105.9016,2.0961,0.5871,1.509,72.7267,55.3816,57.4305,17.2605,121.3725,0,96.6667,92.8671,104.4423,116.0175,2412227877.9394,1674232999
"4155",2016-09-22,114.35,114.94,114,114.62,108.6537,31073984,0,1,104.7928,106.1875,2.215,0.5648,1.6502,60.8042,51.1684,58.1408,17.5333,135.3801,0,95,93.2799,104.7928,116.3058,2422145106.8755,1705306983
"4156",2016-09-23,114.42,114.79,111.55,112.71,106.8432,52481151,0,1,105.098,106.4013,2.1306,0.3843,1.7463,48.0713,37.664,56.4316,17.4558,112.6551,0,93.3333,93.7334,105.098,116.4626,2407243051.6533,1652825832
"4157",2016-09-26,111.64,113.39,111.55,112.88,107.0043,29869442,0,1,105.386,106.6137,2.0537,0.246,1.8078,43.2291,40.8549,56.5472,17.3809,105.1095,0,91.6667,94.1235,105.386,116.6485,2420554433.4142,1682695274
"4158",2016-09-27,113,113.18,112.34,113.09,107.2034,24607412,0,1,105.6727,106.8261,1.9868,0.1433,1.8436,38.3635,36.5716,56.6916,17.3084,107.1298,3.3333,90,94.5165,105.6727,116.8289,2439888828.557,1707302686
"4159",2016-09-28,113.69,114.64,113.43,113.95,108.0186,29641085,0,1,105.9887,107.0596,1.9804,0.1095,1.8709,43.0818,51.8191,57.2827,17.3828,122.0913,1.6667,88.3333,94.9877,105.9887,116.9896,2435724378.5984,1736943771
"4160",2016-09-29,113.16,113.8,111.8,112.18,106.3407,35886990,0,1,106.2662,107.2275,1.8116,-0.0475,1.8591,44.5378,45.2229,55.6916,17.2327,98.8938,0,86.6667,95.4969,106.2662,117.0354,2413474444.7984,1701056781
"4161",2016-09-30,112.46,113.37,111.8,113.05,107.1655,36379106,0,1,106.5513,107.4184,1.7281,-0.1048,1.8329,47.7678,46.2615,56.2984,17.0876,99.2475,0,85,95.9867,106.5513,117.1159,2435023851.5372,1737435887
"4162",2016-10-03,112.71,113.05,112.28,112.52,106.663,21701760,0,1,106.8153,107.5857,1.6007,-0.1857,1.7864,40.8659,31.1134,55.8248,16.9473,95.504,0,83.3333,96.4611,106.8153,117.1696,2426850461.4073,1715734127
"4163",2016-10-04,113.06,114.31,112.63,113,107.1181,29736835,0,1,107.0823,107.7632,1.521,-0.2124,1.7333,38.6971,38.7164,56.1644,16.9439,105.0597,18.3333,81.6667,96.9321,107.0823,117.2325,2410211994.205,1745470962
"4164",2016-10-05,113.4,113.66,112.69,113.05,107.1655,21453089,0,1,107.3428,107.9365,1.4451,-0.2306,1.6757,36.3218,39.1355,56.2001,16.9406,100.0666,16.6667,80,97.3977,107.3428,117.2879,2404682847.5555,1766924051
"4165",2016-10-06,113.7,114.34,113.13,113.89,107.9617,28779313,0,1,107.6265,108.1317,1.4362,-0.1916,1.6278,45.3215,58.1126,56.8007,17.0083,109.3061,15,78.3333,97.9245,107.6265,117.3285,2412056059.977,1795703364
