"","t","time","open","high","low","close","adjusted_close","volume","dividend_amount","split_coefficient","vix.open","vix.high","vix.low","vix.close","sma","ema","macd","macd_hist","macd_signal","slowd","slowk","rsi","adx","cci","aroon_down","aroon_up","real_lower_band","real_middle_band","real_upper_band","chaikin_a_d","obv"
"2256",2256,2019-09-10,230.8,235.54,228.94,235.54,235.54,4883714,0,1,15.53,16.52,15.11,15.2,231.3562,230.0921,-0.29,2.1569,-2.4469,73.5321,82.9207,49.084,8.963,15.8469,0,45,206.7336,231.3562,255.9788,274921371.3456,129869521
"2257",2257,2019-09-11,237.38,248.1741,236,247.1,247.1,10042777,0,1,15.33,15.52,14.55,14.61,231.724,230.6497,1.3729,3.0558,-1.6829,84.4725,94.1781,50.9064,9.1314,87.9487,80,43.3333,206.8325,231.724,256.6155,283192034.3042,139912298
"2258",2258,2019-09-12,247.7,253.5,244.4,245.87,245.87,8581210,0,1,14.69,14.94,13.85,14.22,232.0762,231.1488,2.5619,3.3959,-0.834,88.937,89.7122,50.71,9.4095,112.1702,78.3333,41.6667,206.9927,232.0762,257.1596,277383215.2272,131331088
"2259",2259,2019-09-13,246.96,248.45,244.865,245.2,245.2,5313145,0,1,14.16,14.31,13.51,13.74,232.389,231.6095,3.4109,3.3959,0.015,87.4458,78.4472,50.6018,9.6783,95.6313,76.6667,40,207.1274,232.389,257.6506,273063042.933,126017943
"2260",2260,2019-09-16,246,247.43,241.17,242.81,242.81,4728096,0,1,14.89,15.29,14.5,14.67,232.7755,231.9767,3.8465,3.0652,0.7813,77.8027,65.2489,50.2134,9.8246,76.3382,75,38.3333,207.5978,232.7755,257.9532,270812287.9681,121289847
"2261",2261,2019-09-17,242.47,245.6,240.37,244.79,244.79,3946909,0,1,14.92,15.03,14.4,14.44,233.1577,232.3968,4.3019,2.8165,1.4854,67.1107,57.6359,50.5333,9.9414,71.9572,73.3333,36.6667,207.9582,233.1577,258.3572,273536636.2453,125236756
"2262",2262,2019-09-18,245,248.1685,242.37,243.49,243.49,4228103,0,1,14.61,15.8,13.8,13.95,233.4885,232.7605,4.5059,2.4164,2.0895,55.4577,43.4883,50.3174,10.115,76.2327,71.6667,35,208.2763,233.4885,258.7007,270941878.2001,121008653
"2263",2263,2019-09-19,246,247.94,244.84,246.6,246.6,4883135,0,1,14.66,14.66,13.31,14.05,233.9358,233.2143,4.8626,2.2184,2.6441,50.4964,50.365,50.8285,10.2828,84.5517,70,33.3333,208.7614,233.9358,259.1102,271603464.2323,125891788
"2264",2264,2019-09-20,246.49,246.946,238.16,240.62,240.62,6506264,0,1,13.94,15.84,13.35,15.32,234.2917,233.4571,4.6095,1.5723,3.0372,45.2228,41.8151,49.8262,10.2331,52.0308,68.3333,31.6667,209.3541,234.2917,259.2293,268740589.5881,119385524
"2265",2265,2019-09-23,240,245.1794,239.22,241.23,241.23,4391630,0,1,15.35,16,14.71,14.91,234.5982,233.7119,4.4074,1.0961,3.3113,45.433,44.119,49.9287,10.1851,49.7084,66.6667,30,209.7793,234.5982,259.417,267311397.5181,123777154
"2266",2266,2019-09-24,241.52,241.99,222.61,223.21,223.21,12941112,0,1,14.77,17.62,14.33,17.05,234.594,233.3676,2.7613,-0.4399,3.2013,35.0448,19.2002,47.0437,10.017,-35.7257,65,28.3333,209.7676,234.594,259.4204,255171592.7627,110836042
"2267",2267,2019-09-25,224.56,228.98,218.36,228.7,228.7,9444286,0,1,17.05,18.45,15.69,15.96,234.6195,233.2146,1.8781,-1.0585,2.9366,28.6595,22.6592,47.9751,9.9582,-61.5281,63.3333,26.6667,209.8205,234.6195,259.4185,264117874.9812,120280328
"2268",2268,2019-09-26,230.66,243.31,227.4,242.56,242.56,12078785,0,1,16.23,17.09,15.35,16.07,234.9197,233.521,2.2704,-0.533,2.8034,27.5043,40.6535,50.2227,9.7215,20.6742,61.6667,25,210.1796,234.9197,259.6598,275057868.1835,132359113
"2269",2269,2019-09-27,242.2,248.71,238.73,242.13,242.13,11123179,0,1,15.77,18.69,15.15,17.22,235.0402,233.8032,2.5176,-0.2286,2.7462,43.0967,65.9775,50.1543,9.6173,56.1453,60,23.3333,210.2313,235.0402,259.849,271513608.7427,121235934
"2270",2270,2019-09-30,243,243.98,236.1111,240.87,240.87,5946161,0,1,17.23,17.35,16.2,16.24,235.1697,234.0349,2.582,-0.1314,2.7134,61.893,79.0482,49.9517,9.4493,35.8586,58.3333,21.6667,210.3216,235.1697,260.0178,272759605.6257,115289773
"2271",2271,2019-10-01,241.5,245.95,239.13,244.69,244.69,6196290,0,1,16.02,18.62,15.79,18.56,235.4088,234.3843,2.9078,0.1556,2.7523,74.9243,79.7474,50.5674,9.333,53.5873,56.6667,20,210.4752,235.4088,260.3425,276666357.3852,121486063
"2272",2272,2019-10-02,243.29,244.65,239.43,243.13,243.13,6256548,0,1,18.75,21.46,18.75,20.56,235.6267,234.671,3.0055,0.2026,2.8029,79.0138,78.2459,50.3104,9.2207,46.4052,55,18.3333,210.6554,235.6267,260.5979,279279245.2473,115229515
"2273",2273,2019-10-03,231.86,234.48,224.28,233.03,233.03,15137763,0,1,20.11,21.44,19.03,19.12,235.5285,234.6172,2.2421,-0.4487,2.6908,74.4851,65.4621,48.6811,9.0916,-30.5243,53.3333,16.6667,210.5635,235.5285,260.4935,290113134.4532,100091752
"2274",2274,2019-10-04,231.61,234.78,228.07,231.43,231.43,8021180,0,1,19.42,19.97,16.97,17.04,235.409,234.5127,1.4908,-0.96,2.4508,63.7501,47.5422,48.4285,8.9592,-24.2965,51.6667,15,210.4353,235.409,260.3827,290125088.5217,92070572
"2275",2275,2019-10-07,229.8,238.56,228.55,237.72,237.72,8086957,0,1,18.27,18.52,16.44,17.86,235.2863,234.6179,1.3869,-0.8511,2.238,52.2051,43.6109,49.4768,8.7343,-0.3205,50,13.3333,210.4318,235.2863,260.1408,296854793.9973,100157529
"2276",2276,2019-10-08,235.87,243.94,234.5,240.05,240.05,8702338,0,1,17.61,20.38,17.42,20.28,235.0622,234.796,1.4756,-0.6099,2.0855,49.5437,57.478,49.8607,8.5028,31.8965,48.3333,11.6667,210.6298,235.0622,259.4946,298385078.01,108859867
"2277",2277,2019-10-09,241.32,247.295,240.65,244.53,244.53,6935033,0,1,19.94,20,17.77,18.64,234.9313,235.1151,1.8857,-0.1599,2.0455,58.9658,75.8084,50.5948,8.3595,65.2098,46.6667,10,210.7889,234.9313,259.0737,299548744.1943,115794900
"2278",2278,2019-10-10,245.28,249.28,241.58,244.74,244.74,6313417,0,1,19.28,19.8,17.56,17.57,234.7627,235.4307,2.2022,0.1253,2.0769,71.5398,81.333,50.6293,8.2684,74.9782,45,8.3333,211.0418,234.7627,258.4835,298417248.68,122108317
"2279",2279,2019-10-11,247.15,251.08,246.81,247.89,247.89,8488159,0,1,17.35,17.44,15.11,15.58,234.6685,235.8392,2.6764,0.4796,2.1968,80.4274,84.1407,51.149,8.2235,100.3428,43.3333,6.6667,211.2031,234.6685,258.1339,294222865.6613,130596476
"2280",2280,2019-10-14,247.9,258.55,247.13,256.96,256.96,10226863,0,1,15.66,16.5,14.51,14.57,234.6482,236.5317,3.7409,1.2353,2.5056,83.8051,85.9416,52.6099,8.3529,141.4439,41.6667,5,211.2623,234.6482,258.034,301601968.2112,140823339
"2281",2281,2019-10-15,257.7,260,254.12,257.89,257.89,6479456,0,1,13.94,14.43,13.39,13.54,234.685,237.232,4.6065,1.6807,2.9258,86.5081,89.4418,52.7572,8.5103,163.7081,40,3.3333,211.1602,234.685,258.2098,303431202.3881,147302795
"2282",2282,2019-10-16,257.39,262.1,256.92,259.75,259.75,6704303,0,1,13.94,14.26,13.6,13.68,234.678,237.9703,5.3806,1.9638,3.4167,88.5758,90.344,53.054,8.7098,179.2147,38.3333,1.6667,211.1833,234.678,258.1727,304052450.5425,154007098
"2283",2283,2019-10-17,262.5,264.78,260.17,261.97,261.97,4779043,0,1,13.79,14.18,13.31,13.79,234.6295,238.7571,6.1028,2.1488,3.954,89.0404,87.3354,53.4093,8.9626,198.8958,36.6667,0,211.3736,234.6295,257.8854,303005415.0913,158786141
"2284",2284,2019-10-18,260.7,262.8,255.1,256.95,256.95,5720888,0,1,14.2,15.16,13.78,14.25,235.0983,239.3536,6.1986,1.7958,4.4029,84.6207,76.1827,52.4957,9.0535,161.0767,35,98.3333,211.2044,235.0983,258.9923,300033525.2212,153065253
"2285",2285,2019-10-21,258.33,259.5,250.18,253.5,253.5,5020339,0,1,14.24,14.63,14,14,235.5227,239.8174,5.9279,1.22,4.7079,72.5882,54.2466,51.8755,8.9991,128.4662,33.3333,96.6667,211.244,235.5227,259.8014,298589908.4272,148044914
"2286",2286,2019-10-22,254.32,258.33,250.85,255.58,255.58,4625095,0,1,13.99,14.61,13.7,14.46,235.8528,240.3342,5.8141,0.885,4.9291,56.2946,38.4545,52.2216,8.9465,125.9286,31.6667,95,211.0368,235.8528,260.6689,299814198.2801,152670009
"2287",2287,2019-10-23,254.5,256.14,251.35,254.68,254.68,11216182,0,1,14.83,15.12,14.01,14.01,236.0598,240.8046,5.5869,0.5262,5.0607,40.9613,30.1826,52.0568,8.8957,115.8558,30,93.3333,210.8297,236.0598,261.2899,304192958.2676,141453827
"2288",2288,2019-10-24,298.37,304.93,289.2,299.68,299.68,29819231,0,1,13.98,14.34,13.4,13.71,237.0277,242.7349,8.935,3.0995,5.8356,40.4589,52.7397,58.6836,9.7587,356.9837,28.3333,100,207.0178,237.0277,267.0375,314107426.0445,171273058
"2289",2289,2019-10-25,297.72,330,296.11,328.13,328.13,30006091,0,1,13.53,13.79,12.62,12.65,238.599,245.5348,13.7259,6.3122,7.4136,51.9619,72.9634,62.0556,10.888,413.9799,26.6667,100,200.6075,238.599,276.5905,340802133.7355,201279149
"2290",2290,2019-10-28,327.54,340.84,322.6,327.71,327.71,18737839,0,1,13.01,13.14,12.66,13.11,240.1552,248.229,17.2894,7.9007,9.3888,72.2874,91.1592,61.9797,12.0873,418.216,25,100,195.8625,240.1552,284.4478,332563237.4208,182541310
"2291",2291,2019-10-29,319.99,324.3,314.75,316.22,316.22,12684267,0,1,13.16,13.52,13.07,13.2,241.6202,250.4583,18.9678,7.6632,11.3046,83.1026,85.1851,59.9389,13.0452,327.5753,23.3333,98.3333,193.3538,241.6202,289.8865,323783865.1831,169857043
"2292",2292,2019-10-30,313,318.79,309.97,315.01,315.01,9641810,0,1,13.23,13.77,12.27,12.33,243.0245,252.5747,19.9701,6.9324,13.0377,81.8791,69.2929,59.7283,13.8527,283.7419,21.6667,96.6667,191.324,243.0245,294.725,325161266.6117,160215233
"2293",2293,2019-10-31,313.1,319,313,314.92,314.92,5066956,0,1,12.21,13.95,12.19,13.22,244.3828,254.6188,20.5206,5.9863,14.5343,69.7728,54.8405,59.7125,14.6357,261.9076,20,95,189.5739,244.3828,299.1917,323337162.4517,155148277
"2294",2294,2019-11-01,316.32,316.48,309.8,313.31,313.31,6383929,0,1,12.99,13.12,12.25,12.3,245.633,256.5431,20.5896,4.8443,15.7453,52.8601,34.447,59.4252,15.3113,230.0291,18.3333,93.3333,188.0828,245.633,303.1832,323662092.9697,148764348
"2295",2295,2019-11-04,314.8,321.94,309.26,317.47,317.47,8787040,0,1,12.68,13.13,12.44,12.83,247.0073,258.5407,20.7409,3.9964,16.7444,41.7567,35.9827,59.9317,16.0303,219.0489,16.6667,91.6667,186.6668,247.0073,307.3479,326253853.9791,157551388
"2296",2296,2019-11-05,319.62,323.51,316.118,317.22,317.22,6943417,0,1,12.85,13.28,12.25,13.1,248.4775,260.4646,20.6031,3.0869,17.5162,37.0049,40.5851,59.886,16.7441,208.3466,15,90,185.7129,248.4775,311.2421,321380687.3942,150607971
"2297",2297,2019-11-06,318,326.72,314.5,326.58,326.58,7940932,0,1,13.18,13.39,12.6,12.62,250.0038,262.6323,21.007,2.7927,18.2143,48.8166,69.8819,61.0174,17.473,200.7694,13.3333,88.3333,184.2418,250.0038,315.7658,329139666.7788,158548903
"2298",2298,2019-11-07,329.14,341.5,328.02,335.54,335.54,14467348,0,1,12.59,12.89,12.26,12.73,251.9358,265.0228,21.7989,2.8676,18.9313,63.1081,78.8572,62.0592,18.344,215.1062,11.6667,100,183.1178,251.9358,320.7539,330813929.6037,173016251
"2299",2299,2019-11-08,334.5,337.46,332.5,337.14,337.14,6074221,0,1,12.98,13.05,12,12.07,253.9608,267.3873,22.2985,2.6938,19.6047,79.2673,89.0627,62.2424,19.1859,200.2916,10,98.3333,182.4368,253.9608,325.4848,336104380.1521,179090472
"2300",2300,2019-11-11,343.95,349.19,342,345.09,345.09,9993689,0,1,13.15,13.49,12.66,12.69,256.0467,269.9349,23.07,2.7722,20.2977,84.4368,85.3904,63.1419,20.1213,205.6171,8.3333,100,181.3824,256.0467,330.7109,334700537.8865,189084161
"2301",2301,2019-11-12,346.9,350.37,344.04,349.93,349.93,7359383,0,1,12.64,13.1,12.36,12.68,258.0983,272.5577,23.7976,2.7999,20.9977,88.5322,91.1436,63.6776,21.0373,194.5971,6.6667,100,180.0688,258.0983,336.1279,341036815.5089,196443544
"2302",2302,2019-11-13,355,356.33,345.18,346.11,346.11,8467863,0,1,12.91,13.9,12.88,13,260.1025,274.9692,23.7918,2.2352,21.5565,86.7173,83.618,62.9433,21.9816,181.5314,5,100,179.3581,260.1025,340.8469,333981528.7582,187975681
"2303",2303,2019-11-14,346.11,353.84,342.91,349.35,349.35,6471703,0,1,13.16,13.81,12.93,13.05,262.2445,277.4079,23.7745,1.7744,22.0001,84.1852,77.7941,63.3083,22.8292,167.2371,3.3333,98.3333,179.0009,262.2445,345.4881,335136132.6786,194447384
"2304",2304,2019-11-15,350.64,352.8,348.36,352.17,352.17,4812563,0,1,12.95,12.97,11.92,12.05,264.4115,279.8592,23.715,1.3719,22.3431,76.6461,68.5263,63.6254,23.6485,159.6987,1.6667,96.6667,178.7223,264.4115,350.1007,338582968.3408,199259947
"2305",2305,2019-11-18,352.9165,353.15,346.1,349.99,349.99,4408505,0,1,12.39,13.1,12.32,12.46,266.7213,282.1585,23.2243,0.7049,22.5193,70.3775,64.8121,63.196,24.3727,146.9796,0,95,179.4161,266.7213,354.0266,339039451.8372,194851442
"2306",2306,2019-11-19,351.75,359.99,347.8,359.52,359.52,7736078,0,1,12.33,13.01,12.16,12.86,269.13,284.695,23.3353,0.6528,22.6825,68.9989,73.6584,64.2679,25.1482,147.638,0,100,179.7166,269.13,358.5434,346178982.3951,202587520
"2307",2307,2019-11-20,360,361.2,349.57,352.22,352.22,6733965,0,1,13.42,14.17,12.61,12.78,271.4323,286.9089,22.5741,-0.0868,22.6608,68.4799,66.9692,62.8422,25.9109,136.7169,0,100,180.7031,271.4323,362.1615,342513806.2601,195853555
"2308",2308,2019-11-21,354.51,360.84,354.0039,354.83,354.83,6110013,0,1,13.35,13.86,12.49,13.13,273.753,289.1358,21.9286,-0.5858,22.5144,69.7609,68.655,63.1395,26.6482,132.5855,0,98.3333,181.7419,273.753,365.7641,337880507.0996,201963568
"2309",2309,2019-11-22,340.16,341,330,333.04,333.04,16870642,0,1,12.82,13.25,12.33,12.34,275.6085,290.5753,19.4347,-2.4637,21.8985,58.3703,39.4868,59.123,26.6822,93.2331,0,96.6667,183.3804,275.6085,367.8366,330334729.0415,185092926
"2310",2310,2019-11-25,344.32,344.57,334.46,336.34,336.34,12345765,0,1,12.51,12.59,11.73,11.87,277.454,292.0758,17.5226,-3.5006,21.0233,45.8115,29.2929,59.5196,26.7651,94.7236,28.3333,95,184.8709,277.454,370.0371,322580465.1691,197438691
"2311",2311,2019-11-26,335.27,335.5,327.1,328.92,328.92,7956239,0,1,11.88,12.04,11.42,11.54,279.1858,293.2838,15.233,-4.6323,19.8652,26.86,11.8004,58.2278,26.663,79.0474,26.6667,93.3333,186.7041,279.1858,371.6675,318071929.7357,189482452
"2312",2312,2019-11-27,331.12,333.93,328.57,331.29,331.29,5563459,0,1,11.55,11.79,11.44,11.75,281.0293,294.5299,13.4545,-5.1286,18.5831,17.9285,12.6921,58.5202,26.5643,77.0141,25,91.6667,188.8769,281.0293,373.1817,318154966.4372,195045911
"2313",2313,2019-11-29,331.11,331.26,327.5,329.94,329.94,2465629,0,1,12.5,12.83,12.12,12.62,282.702,295.6909,11.8001,-5.4264,17.2265,11.9433,11.3374,58.2839,26.4419,71.5856,23.3333,90,190.7026,282.702,374.7014,318889409.1181,192580282
"2314",2314,2019-12-02,329.4,336.3827,328.687,334.87,334.87,6081986,0,1,12.69,15.27,12.55,14.91,284.4923,296.9755,10.7628,-5.171,15.9338,16.1377,24.3837,58.9003,26.4042,74.4086,21.6667,88.3333,192.6829,284.4923,376.3018,322580392.2925,198662268
"2315",2315,2019-12-03,332.62,337.91,332.186,336.2,336.2,6613476,0,1,14.68,17.99,14.61,15.96,286.2325,298.2615,9.9335,-4.8002,14.7337,28.0086,48.3047,59.0663,26.3917,74.8368,20,86.6667,194.5268,286.2325,377.9382,325242420.368,205275744
"2316",2316,2019-12-04,337.75,337.86,332.85,333.03,333.03,5536255,0,1,16.38,16.4,14.12,14.8,287.8573,299.4015,8.9176,-4.6528,13.5705,44.4272,60.5932,58.4938,26.3796,71.014,18.3333,85,196.3474,287.8573,379.3673,320103980.0986,199739489
"2317",2317,2019-12-05,332.83,334.4227,327.25,330.37,330.37,3736976,0,1,14.46,15.37,14.17,14.52,289.2452,300.4168,7.8079,-4.61,12.418,54.8072,55.5239,58.014,26.2156,62.9511,16.6667,83.3333,197.7241,289.2452,380.7662,319618043.4896,196002513
"2318",2318,2019-12-06,335,338.86,334.77,335.89,335.89,7618937,0,1,14.37,14.47,13.19,13.62,290.7455,301.5799,7.2899,-4.1025,11.3924,56.1289,52.2696,58.7284,26.1326,69.4345,15,81.6667,199.1664,290.7455,382.3246,316171825.0421,203621450
"2319",2319,2019-12-09,336.59,344.45,335.08,339.53,339.53,9040217,0,1,14.25,16.07,12.25,15.86,292.3177,302.8241,7.0913,-3.4408,10.5321,55.3847,58.3607,59.1941,26.1445,71.9194,13.3333,80,200.6814,292.3177,383.954,315718366.9856,212661667
"2320",2320,2019-12-10,339.96,350.73,339.31,348.84,348.84,8839951,0,1,15.8,16.9,14.93,15.68,294.0848,304.3329,7.5976,-2.3477,9.9452,63.2951,79.2548,60.3574,26.2551,79.4451,11.6667,78.3333,202.2464,294.0848,385.9233,321632309.6861,221501618
"2321",2321,2019-12-11,351.8765,357.1899,351.09,352.7,352.7,6919162,0,1,15.57,15.97,14.98,14.99,295.8833,305.9187,8.2156,-1.3837,9.5993,73.4663,82.7832,60.8283,26.459,87.9782,10,76.6667,203.7507,295.8833,388.0159,318365617.6676,228420780
"2322",2322,2019-12-12,354.92,362.74,353.23,359.68,359.68,7776211,0,1,14.94,15.55,13.6,13.94,297.8198,307.6813,9.1629,-0.3491,9.512,83.5698,88.6713,61.6656,26.7357,92.7573,8.3333,100,205.2901,297.8198,390.3495,321137579.3174,236196991
"2323",2323,2019-12-13,361.05,365.21,354.64,358.39,358.39,6574281,0,1,13.18,14.35,12.54,12.63,299.683,309.3439,9.6978,0.1487,9.5492,85.088,83.8094,61.4189,27.0381,91.5154,6.6667,100,206.8523,299.683,392.5137,319228114.5426,229622710
"2324",2324,2019-12-16,362.55,383.61,362.5,381.5,381.5,18220940,0,1,12.47,12.53,11.71,12.14,302.031,311.7097,11.85,1.8406,10.0093,86.5671,87.2205,64.0403,27.5655,113.5375,5,100,208.1737,302.031,395.8883,333806592.8278,247843650
"2325",2325,2019-12-17,378.99,385.5,375.9,378.99,378.99,8503775,0,1,12.23,12.47,11.9,12.29,304.327,313.9156,13.2008,2.5532,10.6476,85.1969,84.561,63.5633,28.0972,117.1321,3.3333,100,209.7939,304.327,398.8601,330777122.984,239339875
"2326",2326,2019-12-18,380.63,395.22,380.58,393.15,393.15,14136392,0,1,12.24,12.7,11.93,12.58,307.1593,316.5134,15.2383,3.6725,11.5658,87.4147,90.4628,65.0566,28.7202,129.2298,1.6667,100,212.3347,307.1593,401.984,340915928.7217,253476267
"2327",2327,2019-12-19,397.32,406.85,396.5,404.04,404.04,18120307,0,1,12.55,12.78,12.43,12.5,310.0817,319.3832,17.5297,4.7711,12.7586,88.4267,90.2564,66.1418,29.4409,146.7728,0,100,214.3064,310.0817,405.8569,349196996.5584,271596574
"2328",2328,2019-12-20,410.29,413,400.185,405.59,405.59,14785206,0,1,12.55,12.61,12.04,12.51,312.7988,322.2096,19.2488,5.1922,14.0566,90.7969,91.6716,66.2933,30.1959,150.1845,8.3333,100,215.6004,312.7988,409.9973,346883743.4933,286381780
"2329",2329,2019-12-23,411.78,422.01,410,419.22,419.22,13332821,0,1,12.81,12.9,12.41,12.61,315.7503,325.3903,21.4637,5.9256,15.538,91.0753,91.298,67.5904,31.0068,164.3476,6.6667,100,216.5798,315.7503,414.9208,354021964.8946,299714601
"2330",2330,2019-12-24,418.36,425.47,412.6875,425.25,425.25,8054720,0,1,12.65,12.84,12.56,12.67,318.8233,328.6644,23.4353,6.3179,17.1175,91.9661,92.9286,68.1419,31.8206,167.3592,5,100,217.7167,318.8233,419.93,361799424.8281,307769321
"2331",2331,2019-12-26,427.91,433.48,426.35,430.94,430.94,10648289,0,1,12.74,12.75,11.72,12.65,321.9275,332.0177,25.1669,6.4396,18.7274,93.2523,95.5302,68.6538,32.6744,177.2787,3.3333,100,218.7014,321.9275,425.1536,364860994.5967,318417610
"2332",2332,2019-12-27,435,435.31,426.11,430.38,430.38,9956827,0,1,12.61,13.72,11.89,13.43,325.0483,335.2427,26.1921,5.9718,20.2203,93.7758,92.8686,68.5436,33.5147,173.4247,1.6667,100,220.2301,325.0483,429.8666,364146700.4858,308460783
"2333",2333,2019-12-30,428.79,429,409.2589,414.7,414.7,12601265,0,1,13.74,15.14,13.44,14.82,328.0762,337.8478,25.446,4.1806,21.2655,85.0198,66.6607,65.5468,33.8459,149.8836,0,98.3333,223.57,328.0762,432.5823,358491830.8733,295859518
"2334",2334,2019-12-31,405.0003,421.29,402.08,418.33,418.33,10292456,0,1,14.84,15.39,13.75,13.78,331.1912,340.4866,24.8611,2.8765,21.9846,70.4822,51.9174,65.8978,33.9808,141.8444,0,96.6667,227.2533,331.1912,435.129,365612431.6145,306151974
"2335",2335,2020-01-02,424.5,430.6957,421.71,430.26,430.26,9558386,0,1,13.46,13.72,12.42,12.47,334.4002,343.43,25.0712,2.4692,22.6019,56.7028,51.5302,67.0208,34.2145,161.3357,0,95,230.3149,334.4002,438.4854,374243880.6413,315710360
"2336",2336,2020-01-03,440.5,454,436.92,443.01,443.01,17794697,0,1,15.01,16.2,13.13,14.02,337.7828,346.6949,25.9671,2.6922,23.2749,58.0978,70.8458,68.1604,34.6633,183.8606,0,100,232.993,337.7828,442.5727,369138844.6167,333505057
"2337",2337,2020-01-06,440.47,451.56,440,451.54,451.54,10157499,0,1,15.45,16.39,13.54,13.85,341.233,350.1324,27.0536,3.0229,24.0307,69.5584,86.2992,68.8917,35.0972,180.9191,0,98.3333,235.3261,341.233,447.1399,379261196.5614,343662556
"2338",2338,2020-01-07,461.4,471.63,453.355,469.06,469.06,18209138,0,1,13.84,14.46,13.39,13.79,344.9717,354.0317,28.9942,3.9708,25.0234,82.4261,90.1332,70.3158,35.6816,199.8062,0,100,237.1341,344.9717,452.8093,392348858.812,361871694
"2339",2339,2020-01-08,473.7,498.49,468.23,492.14,492.14,31199393,0,1,15.16,15.24,12.83,13.45,349.0425,358.5598,32.0253,5.6015,26.4238,90.2882,94.4321,72.0311,36.4293,223.1441,0,100,237.785,349.0425,460.3,410453992.3572,393071087
"2340",2340,2020-01-09,497.1,498.8,472.87,481.34,481.34,28463186,0,1,12.95,13.24,12.53,12.54,352.7822,362.5854,33.1735,5.3998,27.7737,90.3905,86.6062,70.1034,37.1541,206.7121,0,100,239.099,352.7822,466.4653,400585730.0302,364607901
"2341",2341,2020-01-10,481.79,484.94,473.7,478.15,478.15,12976832,0,1,12.42,12.87,12.09,12.56,356.4532,366.3744,33.4407,4.5336,28.9071,85.7233,76.1316,69.5443,37.8547,186.3714,6.6667,98.3333,241.0519,356.4532,471.8545,397884147.5676,351631069
"2342",2342,2020-01-13,493.5,525.63,492,524.86,524.86,26307458,0,1,12.84,13.09,12.32,12.32,360.8717,371.5707,36.995,6.4704,30.5247,80.4237,78.5332,72.777,38.7583,221.4402,5,100,240.4281,360.8717,481.3153,422986922.6856,377938527
"2343",2343,2020-01-14,544.255,547.41,524.9,537.92,537.92,29061377,0,1,12.72,13.82,12.05,12.39,365.4708,377.0248,40.4,7.9003,32.4998,79.5361,83.9434,73.5746,39.7283,233.055,3.3333,100,239.5356,365.4708,491.4061,427544304.3298,406999904
"2344",2344,2020-01-15,529.76,537.84,516.7853,518.5,518.5,17368831,0,1,12.79,12.83,11.95,12.42,369.83,381.6633,41.0582,6.8467,34.2114,81.7327,82.7216,70.4534,40.4934,201.2253,1.6667,98.3333,241.1453,369.83,498.5147,413004517.1552,389631073
"2345",2345,2020-01-16,493.75,514.46,492.17,513.49,513.49,21736653,0,1,12.2,12.42,11.78,12.32,374.1632,385.9855,40.7063,5.1959,35.5104,78.1341,67.7373,69.6779,40.7548,167.9708,0,96.6667,243.9389,374.1632,504.3874,432849330.4594,367894420
"2346",2346,2020-01-17,507.61,515.6699,503.16,510.5,510.5,13629073,0,1,12.21,12.48,11.75,12.1,378.4118,390.0679,39.7281,3.3742,36.354,66.6624,49.5283,69.2155,41.0151,162.3525,0,95,247.3093,378.4118,509.5143,435213574.0838,354265347
"2347",2347,2020-01-21,530.25,548.58,528.41,547.2,547.2,17447270,0,1,13.23,13.33,12.32,12.85,383.2872,395.2198,41.4367,4.0662,37.3705,59.6355,61.641,71.5704,41.4582,188.8166,0,100,249.2295,383.2872,517.3448,450273413.9797,371712617
"2348",2348,2020-01-22,571.89,594.5,559.1,569.56,569.56,31369028,0,1,12.45,13.01,12.31,12.91,387.7852,400.9359,44.0868,5.373,38.7138,60.0085,68.8563,72.8569,42.0977,211.695,0,100,247.2943,387.7852,528.276,437442240.9447,403081645
"2349",2349,2020-01-23,564.25,582,555.6027,572.2,572.2,19651042,0,1,13.26,14.15,12.94,12.98,391.853,406.5511,45.8713,5.726,40.1453,71.4312,83.7964,73.0036,42.6581,192.8077,0,98.3333,244.5387,391.853,539.1673,442502380.7236,422732687
"2350",2350,2020-01-24,570.63,573.86,554.26,564.82,564.82,14353600,0,1,12.75,15.98,12.62,14.56,395.8048,411.7402,46.1579,4.8101,41.3478,75.4778,73.7806,71.899,43.1771,175.0295,8.3333,96.6667,242.9675,395.8048,548.6422,443615517.0502,408379087
"2351",2351,2020-01-27,541.99,564.44,539.28,558.02,558.02,13608068,0,1,17.42,19.02,16.82,18.23,399.8348,416.5363,45.314,3.173,42.141,73.6941,63.5054,70.8939,43.4308,155.3383,6.6667,95,242.9072,399.8348,556.7625,450278927.136,394771019
"2352",2352,2020-01-28,568.49,576.81,558.08,566.9,566.9,11788493,0,1,16.94,18.03,15.69,16.28,404.033,421.4662,44.8448,2.163,42.6818,63.7983,54.1089,71.4244,43.7393,159.7346,5,93.3333,242.9839,404.033,565.0821,449592890.971,406559512
"2353",2353,2020-01-29,575.69,589.7999,567.43,580.99,580.99,18216672,0,1,15.68,16.65,14.94,16.39,408.4675,426.6965,45.0901,1.9267,43.1635,58.9139,59.1274,72.2408,44.1011,162.2808,3.3333,91.6667,242.8887,408.4675,574.0463,453461080.5323,424776184
"2354",2354,2020-01-30,632.42,650.88,618,640.81,640.81,29005676,0,1,17.82,18.39,15.3,15.49,413.9258,433.7166,49.5405,5.1016,44.4389,62.585,74.5188,75.289,44.6988,202.6677,1.6667,100,239.8788,413.9258,587.9729,464699897.8146,453781860
